ccode,country,year,age,gender,status,urban,population,education,sector,sector_group,informal
SEN,Senegal,2028,35,male,employed,urban,52006.0,,,,
SEN,Senegal,2028,35,male,employed,rural,44394.0,,,,
SEN,Senegal,2028,35,male,unemployed,rural,556.0,,,,
SEN,Senegal,2028,35,male,unemployed,urban,2731.0,,,,
SEN,Senegal,2029,15,female,employed,rural,8904.0,,,,
SEN,Senegal,2029,15,female,employed,urban,17170.0,,,,
SEN,Senegal,2029,15,female,unemployed,rural,324.0,,,,
SEN,Senegal,2029,15,female,unemployed,urban,1857.0,,,,
SEN,Senegal,2029,15,male,employed,rural,24580.0,,,,
SEN,Senegal,2029,15,male,employed,urban,36406.0,,,,
SEN,Senegal,2029,15,male,unemployed,rural,421.0,,,,
SEN,Senegal,2029,15,male,unemployed,urban,1837.0,,,,
SEN,Senegal,2029,16,female,employed,rural,13065.0,,,,
SEN,Senegal,2029,16,female,employed,urban,25199.0,,,,
SEN,Senegal,2029,16,female,unemployed,rural,475.0,,,,
SEN,Senegal,2029,16,female,unemployed,urban,2726.0,,,,
SEN,Senegal,2029,16,male,employed,rural,35947.0,,,,
SEN,Senegal,2029,16,male,employed,urban,53216.0,,,,
SEN,Senegal,2029,16,male,unemployed,rural,615.0,,,,
SEN,Senegal,2029,16,male,unemployed,urban,2686.0,,,,
SEN,Senegal,2029,17,female,employed,rural,15666.0,,,,
SEN,Senegal,2029,17,female,employed,urban,30217.0,,,,
SEN,Senegal,2029,17,female,unemployed,rural,569.0,,,,
SEN,Senegal,2029,17,female,unemployed,urban,3270.0,,,,
SEN,Senegal,2029,17,male,employed,rural,43200.0,,,,
SEN,Senegal,2029,17,male,employed,urban,64105.0,,,,
SEN,Senegal,2029,17,male,unemployed,rural,742.0,,,,
SEN,Senegal,2029,17,male,unemployed,urban,3231.0,,,,
SEN,Senegal,2029,18,female,employed,rural,15841.0,,,,
SEN,Senegal,2029,18,female,employed,urban,30550.0,,,,
SEN,Senegal,2029,18,female,unemployed,rural,575.0,,,,
SEN,Senegal,2029,18,female,unemployed,urban,3306.0,,,,
SEN,Senegal,2029,18,male,employed,rural,43343.0,,,,
SEN,Senegal,2029,18,male,employed,urban,64734.0,,,,
SEN,Senegal,2029,18,male,unemployed,rural,752.0,,,,
SEN,Senegal,2029,18,male,unemployed,urban,3249.0,,,,
SEN,Senegal,2029,19,female,employed,rural,14337.0,,,,
SEN,Senegal,2029,19,female,employed,urban,27652.0,,,,
SEN,Senegal,2029,19,female,unemployed,rural,521.0,,,,
SEN,Senegal,2029,19,female,unemployed,urban,2992.0,,,,
SEN,Senegal,2029,19,male,employed,rural,38607.0,,,,
SEN,Senegal,2029,19,male,employed,urban,58276.0,,,,
SEN,Senegal,2029,19,male,unemployed,rural,679.0,,,,
SEN,Senegal,2029,19,male,unemployed,urban,2908.0,,,,
SEN,Senegal,2029,20,female,employed,rural,13411.0,,,,
SEN,Senegal,2029,20,female,employed,urban,25869.0,,,,
SEN,Senegal,2029,20,female,unemployed,rural,489.0,,,,
SEN,Senegal,2029,20,female,unemployed,urban,2797.0,,,,
SEN,Senegal,2029,20,male,employed,rural,36035.0,,,,
SEN,Senegal,2029,20,male,employed,urban,54672.0,,,,
SEN,Senegal,2029,20,male,unemployed,rural,639.0,,,,
SEN,Senegal,2029,20,male,unemployed,urban,2719.0,,,,
SEN,Senegal,2029,21,female,employed,rural,12256.0,,,,
SEN,Senegal,2029,21,female,employed,urban,23638.0,,,,
SEN,Senegal,2029,21,female,unemployed,rural,452.0,,,,
SEN,Senegal,2029,21,female,unemployed,urban,2551.0,,,,
SEN,Senegal,2029,21,male,employed,rural,32611.0,,,,
SEN,Senegal,2029,21,male,employed,urban,49990.0,,,,
SEN,Senegal,2029,21,male,unemployed,rural,582.0,,,,
SEN,Senegal,2029,21,male,unemployed,urban,2476.0,,,,
SEN,Senegal,2029,22,female,employed,rural,11216.0,,,,
SEN,Senegal,2029,22,female,employed,urban,21630.0,,,,
SEN,Senegal,2029,22,female,unemployed,rural,417.0,,,,
SEN,Senegal,2029,22,female,unemployed,urban,2331.0,,,,
SEN,Senegal,2029,22,male,employed,rural,29706.0,,,,
SEN,Senegal,2029,22,male,employed,urban,45948.0,,,,
SEN,Senegal,2029,22,male,unemployed,rural,532.0,,,,
SEN,Senegal,2029,22,male,unemployed,urban,2269.0,,,,
SEN,Senegal,2029,23,female,employed,rural,10753.0,,,,
SEN,Senegal,2029,23,female,employed,urban,20739.0,,,,
SEN,Senegal,2029,23,female,unemployed,rural,401.0,,,,
SEN,Senegal,2029,23,female,unemployed,urban,2234.0,,,,
SEN,Senegal,2029,23,male,employed,rural,28744.0,,,,
SEN,Senegal,2029,23,male,employed,urban,44594.0,,,,
SEN,Senegal,2029,23,male,unemployed,rural,516.0,,,,
SEN,Senegal,2029,23,male,unemployed,urban,2199.0,,,,
SEN,Senegal,2029,24,female,employed,rural,10695.0,,,,
SEN,Senegal,2029,24,female,employed,urban,20627.0,,,,
SEN,Senegal,2029,24,female,unemployed,rural,397.0,,,,
SEN,Senegal,2029,24,female,unemployed,urban,2224.0,,,,
SEN,Senegal,2029,24,male,employed,rural,28317.0,,,,
SEN,Senegal,2029,24,male,employed,urban,43863.0,,,,
SEN,Senegal,2029,24,male,unemployed,rural,507.0,,,,
SEN,Senegal,2029,24,male,unemployed,urban,2165.0,,,,
SEN,Senegal,2029,25,female,employed,rural,41900.0,,,,
SEN,Senegal,2029,25,female,employed,urban,42717.0,,,,
SEN,Senegal,2029,25,female,unemployed,rural,507.0,,,,
SEN,Senegal,2029,25,female,unemployed,urban,2158.0,,,,
SEN,Senegal,2029,25,male,employed,rural,60131.0,,,,
SEN,Senegal,2029,25,male,employed,urban,77695.0,,,,
SEN,Senegal,2029,25,male,unemployed,rural,847.0,,,,
SEN,Senegal,2029,25,male,unemployed,urban,3886.0,,,,
SEN,Senegal,2029,26,female,employed,rural,40279.0,,,,
SEN,Senegal,2029,26,female,employed,urban,41065.0,,,,
SEN,Senegal,2029,26,female,unemployed,rural,487.0,,,,
SEN,Senegal,2029,26,female,unemployed,urban,2075.0,,,,
SEN,Senegal,2029,26,male,employed,rural,57871.0,,,,
SEN,Senegal,2029,26,male,employed,urban,74683.0,,,,
SEN,Senegal,2029,26,male,unemployed,rural,813.0,,,,
SEN,Senegal,2029,26,male,unemployed,urban,3739.0,,,,
SEN,Senegal,2029,27,female,employed,rural,38659.0,,,,
SEN,Senegal,2029,27,female,employed,urban,39413.0,,,,
SEN,Senegal,2029,27,female,unemployed,rural,467.0,,,,
SEN,Senegal,2029,27,female,unemployed,urban,1992.0,,,,
SEN,Senegal,2029,27,male,employed,rural,55312.0,,,,
SEN,Senegal,2029,27,male,employed,urban,71217.0,,,,
SEN,Senegal,2029,27,male,unemployed,rural,774.0,,,,
SEN,Senegal,2029,27,male,unemployed,urban,3571.0,,,,
SEN,Senegal,2029,28,female,employed,rural,37965.0,,,,
SEN,Senegal,2029,28,female,employed,urban,38704.0,,,,
SEN,Senegal,2029,28,female,unemployed,rural,460.0,,,,
SEN,Senegal,2029,28,female,unemployed,urban,1955.0,,,,
SEN,Senegal,2029,28,male,employed,rural,54087.0,,,,
SEN,Senegal,2029,28,male,employed,urban,69429.0,,,,
SEN,Senegal,2029,28,male,unemployed,rural,754.0,,,,
SEN,Senegal,2029,28,male,unemployed,urban,3488.0,,,,
SEN,Senegal,2029,29,female,employed,rural,37038.0,,,,
SEN,Senegal,2029,29,female,employed,urban,37761.0,,,,
SEN,Senegal,2029,29,female,unemployed,rural,448.0,,,,
SEN,Senegal,2029,29,female,unemployed,urban,1908.0,,,,
SEN,Senegal,2029,29,male,employed,rural,51901.0,,,,
SEN,Senegal,2029,29,male,employed,urban,66343.0,,,,
SEN,Senegal,2029,29,male,unemployed,rural,720.0,,,,
SEN,Senegal,2029,29,male,unemployed,urban,3341.0,,,,
SEN,Senegal,2029,30,female,employed,rural,35649.0,,,,
SEN,Senegal,2029,30,female,employed,urban,36345.0,,,,
SEN,Senegal,2029,30,female,unemployed,rural,431.0,,,,
SEN,Senegal,2029,30,female,unemployed,urban,1837.0,,,,
SEN,Senegal,2029,30,male,employed,rural,50394.0,,,,
SEN,Senegal,2029,30,male,employed,urban,64084.0,,,,
SEN,Senegal,2029,30,male,unemployed,rural,694.0,,,,
SEN,Senegal,2029,30,male,unemployed,urban,3238.0,,,,
SEN,Senegal,2029,31,female,employed,rural,34955.0,,,,
SEN,Senegal,2029,31,female,employed,urban,35637.0,,,,
SEN,Senegal,2029,31,female,unemployed,rural,423.0,,,,
SEN,Senegal,2029,31,female,unemployed,urban,1801.0,,,,
SEN,Senegal,2029,31,male,employed,rural,48883.0,,,,
SEN,Senegal,2029,31,male,employed,urban,61830.0,,,,
SEN,Senegal,2029,31,male,unemployed,rural,667.0,,,,
SEN,Senegal,2029,31,male,unemployed,urban,3135.0,,,,
SEN,Senegal,2029,32,female,employed,rural,34029.0,,,,
SEN,Senegal,2029,32,female,employed,urban,34693.0,,,,
SEN,Senegal,2029,32,female,unemployed,rural,411.0,,,,
SEN,Senegal,2029,32,female,unemployed,urban,1754.0,,,,
SEN,Senegal,2029,32,male,employed,rural,47810.0,,,,
SEN,Senegal,2029,32,male,employed,urban,59890.0,,,,
SEN,Senegal,2029,32,male,unemployed,rural,644.0,,,,
SEN,Senegal,2029,32,male,unemployed,urban,3055.0,,,,
SEN,Senegal,2029,33,female,employed,rural,33103.0,,,,
SEN,Senegal,2029,33,female,employed,urban,33749.0,,,,
SEN,Senegal,2029,33,female,unemployed,rural,401.0,,,,
SEN,Senegal,2029,33,female,unemployed,urban,1705.0,,,,
SEN,Senegal,2029,33,male,employed,rural,46894.0,,,,
SEN,Senegal,2029,33,male,employed,urban,57793.0,,,,
SEN,Senegal,2029,33,male,unemployed,rural,618.0,,,,
SEN,Senegal,2029,33,male,unemployed,urban,2977.0,,,,
SEN,Senegal,2029,34,female,employed,rural,32178.0,,,,
SEN,Senegal,2029,34,female,employed,urban,32804.0,,,,
SEN,Senegal,2029,34,female,unemployed,rural,390.0,,,,
SEN,Senegal,2029,34,female,unemployed,urban,1657.0,,,,
SEN,Senegal,2029,34,male,employed,rural,45736.0,,,,
SEN,Senegal,2029,34,male,employed,urban,55186.0,,,,
SEN,Senegal,2029,34,male,unemployed,rural,585.0,,,,
SEN,Senegal,2029,34,male,unemployed,urban,2881.0,,,,
SEN,Senegal,2029,35,female,employed,rural,31483.0,,,,
SEN,Senegal,2029,35,female,employed,urban,32096.0,,,,
SEN,Senegal,2029,35,female,unemployed,rural,380.0,,,,
SEN,Senegal,2029,35,female,unemployed,urban,1623.0,,,,
SEN,Senegal,2029,35,male,employed,rural,45256.0,,,,
SEN,Senegal,2029,35,male,employed,urban,53406.0,,,,
SEN,Senegal,2029,35,male,unemployed,rural,562.0,,,,
SEN,Senegal,2029,35,male,unemployed,urban,2826.0,,,,
SEN,Senegal,2030,15,female,employed,rural,8582.0,,,,
SEN,Senegal,2030,15,female,employed,urban,17770.0,,,,
SEN,Senegal,2030,15,female,unemployed,rural,316.0,,,,
SEN,Senegal,2030,15,female,unemployed,urban,1894.0,,,,
SEN,Senegal,2030,15,male,employed,rural,24627.0,,,,
SEN,Senegal,2030,15,male,employed,urban,37824.0,,,,
SEN,Senegal,2030,15,male,unemployed,rural,431.0,,,,
SEN,Senegal,2030,15,male,unemployed,urban,1889.0,,,,
SEN,Senegal,2030,16,female,employed,rural,12545.0,,,,
SEN,Senegal,2030,16,female,employed,urban,25982.0,,,,
SEN,Senegal,2030,16,female,unemployed,rural,462.0,,,,
SEN,Senegal,2030,16,female,unemployed,urban,2769.0,,,,
SEN,Senegal,2030,16,male,employed,rural,35820.0,,,,
SEN,Senegal,2030,16,male,employed,urban,54983.0,,,,
SEN,Senegal,2030,16,male,unemployed,rural,627.0,,,,
SEN,Senegal,2030,16,male,unemployed,urban,2746.0,,,,
SEN,Senegal,2030,17,female,employed,rural,15098.0,,,,
SEN,Senegal,2030,17,female,employed,urban,31268.0,,,,
SEN,Senegal,2030,17,female,unemployed,rural,556.0,,,,
SEN,Senegal,2030,17,female,unemployed,urban,3333.0,,,,
SEN,Senegal,2030,17,male,employed,rural,42853.0,,,,
SEN,Senegal,2030,17,male,employed,urban,65957.0,,,,
SEN,Senegal,2030,17,male,unemployed,rural,753.0,,,,
SEN,Senegal,2030,17,male,unemployed,urban,3289.0,,,,
SEN,Senegal,2030,18,female,employed,rural,15316.0,,,,
SEN,Senegal,2030,18,female,employed,urban,31717.0,,,,
SEN,Senegal,2030,18,female,unemployed,rural,564.0,,,,
SEN,Senegal,2030,18,female,unemployed,urban,3381.0,,,,
SEN,Senegal,2030,18,male,employed,rural,42962.0,,,,
SEN,Senegal,2030,18,male,employed,urban,66615.0,,,,
SEN,Senegal,2030,18,male,unemployed,rural,763.0,,,,
SEN,Senegal,2030,18,male,unemployed,urban,3308.0,,,,
SEN,Senegal,2030,19,female,employed,rural,13849.0,,,,
SEN,Senegal,2030,19,female,employed,urban,28681.0,,,,
SEN,Senegal,2030,19,female,unemployed,rural,510.0,,,,
SEN,Senegal,2030,19,female,unemployed,urban,3057.0,,,,
SEN,Senegal,2030,19,male,employed,rural,38471.0,,,,
SEN,Senegal,2030,19,male,employed,urban,60378.0,,,,
SEN,Senegal,2030,19,male,unemployed,rural,695.0,,,,
SEN,Senegal,2030,19,male,unemployed,urban,2977.0,,,,
SEN,Senegal,2030,20,female,employed,rural,12979.0,,,,
SEN,Senegal,2030,20,female,employed,urban,26882.0,,,,
SEN,Senegal,2030,20,female,unemployed,rural,480.0,,,,
SEN,Senegal,2030,20,female,unemployed,urban,2863.0,,,,
SEN,Senegal,2030,20,male,employed,rural,36402.0,,,,
SEN,Senegal,2030,20,male,employed,urban,57466.0,,,,
SEN,Senegal,2030,20,male,unemployed,rural,663.0,,,,
SEN,Senegal,2030,20,male,unemployed,urban,2824.0,,,,
SEN,Senegal,2030,21,female,employed,rural,11785.0,,,,
SEN,Senegal,2030,21,female,employed,urban,24407.0,,,,
SEN,Senegal,2030,21,female,unemployed,rural,441.0,,,,
SEN,Senegal,2030,21,female,unemployed,urban,2594.0,,,,
SEN,Senegal,2030,21,male,employed,rural,32451.0,,,,
SEN,Senegal,2030,21,male,employed,urban,51839.0,,,,
SEN,Senegal,2030,21,male,unemployed,rural,596.0,,,,
SEN,Senegal,2030,21,male,unemployed,urban,2535.0,,,,
SEN,Senegal,2030,22,female,employed,rural,10917.0,,,,
SEN,Senegal,2030,22,female,employed,urban,22607.0,,,,
SEN,Senegal,2030,22,female,unemployed,rural,413.0,,,,
SEN,Senegal,2030,22,female,unemployed,urban,2399.0,,,,
SEN,Senegal,2030,22,male,employed,rural,29462.0,,,,
SEN,Senegal,2030,22,male,employed,urban,47548.0,,,,
SEN,Senegal,2030,22,male,unemployed,rural,544.0,,,,
SEN,Senegal,2030,22,male,unemployed,urban,2317.0,,,,
SEN,Senegal,2030,23,female,employed,rural,10482.0,,,,
SEN,Senegal,2030,23,female,employed,urban,21707.0,,,,
SEN,Senegal,2030,23,female,unemployed,rural,397.0,,,,
SEN,Senegal,2030,23,female,unemployed,urban,2303.0,,,,
SEN,Senegal,2030,23,male,employed,rural,28668.0,,,,
SEN,Senegal,2030,23,male,employed,urban,46427.0,,,,
SEN,Senegal,2030,23,male,unemployed,rural,531.0,,,,
SEN,Senegal,2030,23,male,unemployed,urban,2259.0,,,,
SEN,Senegal,2030,24,female,employed,rural,10481.0,,,,
SEN,Senegal,2030,24,female,employed,urban,21708.0,,,,
SEN,Senegal,2030,24,female,unemployed,rural,396.0,,,,
SEN,Senegal,2030,24,female,unemployed,urban,2304.0,,,,
SEN,Senegal,2030,24,male,employed,rural,28114.0,,,,
SEN,Senegal,2030,24,male,employed,urban,45448.0,,,,
SEN,Senegal,2030,24,male,unemployed,rural,519.0,,,,
SEN,Senegal,2030,24,male,unemployed,urban,2214.0,,,,
SEN,Senegal,2030,25,female,employed,rural,43035.0,,,,
SEN,Senegal,2030,25,female,employed,urban,43873.0,,,,
SEN,Senegal,2030,25,female,unemployed,rural,527.0,,,,
SEN,Senegal,2030,25,female,unemployed,urban,2245.0,,,,
SEN,Senegal,2030,25,male,employed,rural,61069.0,,,,
SEN,Senegal,2030,25,male,employed,urban,80525.0,,,,
SEN,Senegal,2030,25,male,unemployed,rural,869.0,,,,
SEN,Senegal,2030,25,male,unemployed,urban,4030.0,,,,
SEN,Senegal,2030,26,female,employed,rural,41646.0,,,,
SEN,Senegal,2030,26,female,employed,urban,42459.0,,,,
SEN,Senegal,2030,26,female,unemployed,rural,510.0,,,,
SEN,Senegal,2030,26,female,unemployed,urban,2172.0,,,,
SEN,Senegal,2030,26,male,employed,rural,58842.0,,,,
SEN,Senegal,2030,26,male,employed,urban,77480.0,,,,
SEN,Senegal,2030,26,male,unemployed,rural,835.0,,,,
SEN,Senegal,2030,26,male,unemployed,urban,3881.0,,,,
SEN,Senegal,2030,27,female,employed,rural,40027.0,,,,
SEN,Senegal,2030,27,female,employed,urban,40807.0,,,,
SEN,Senegal,2030,27,female,unemployed,rural,490.0,,,,
SEN,Senegal,2030,27,female,unemployed,urban,2088.0,,,,
SEN,Senegal,2030,27,male,employed,rural,56326.0,,,,
SEN,Senegal,2030,27,male,employed,urban,73971.0,,,,
SEN,Senegal,2030,27,male,unemployed,rural,796.0,,,,
SEN,Senegal,2030,27,male,unemployed,urban,3712.0,,,,
SEN,Senegal,2030,28,female,employed,rural,38870.0,,,,
SEN,Senegal,2030,28,female,employed,urban,39628.0,,,,
SEN,Senegal,2030,28,female,unemployed,rural,476.0,,,,
SEN,Senegal,2030,28,female,unemployed,urban,2027.0,,,,
SEN,Senegal,2030,28,male,employed,rural,54480.0,,,,
SEN,Senegal,2030,28,male,employed,urban,71298.0,,,,
SEN,Senegal,2030,28,male,unemployed,rural,766.0,,,,
SEN,Senegal,2030,28,male,unemployed,urban,3586.0,,,,
SEN,Senegal,2030,29,female,employed,rural,37713.0,,,,
SEN,Senegal,2030,29,female,employed,urban,38449.0,,,,
SEN,Senegal,2030,29,female,unemployed,rural,462.0,,,,
SEN,Senegal,2030,29,female,unemployed,urban,1967.0,,,,
SEN,Senegal,2030,29,male,employed,rural,53319.0,,,,
SEN,Senegal,2030,29,male,employed,urban,69446.0,,,,
SEN,Senegal,2030,29,male,unemployed,rural,745.0,,,,
SEN,Senegal,2030,29,male,unemployed,urban,3502.0,,,,
SEN,Senegal,2030,30,female,employed,rural,36788.0,,,,
SEN,Senegal,2030,30,female,employed,urban,37505.0,,,,
SEN,Senegal,2030,30,female,unemployed,rural,450.0,,,,
SEN,Senegal,2030,30,female,unemployed,urban,1919.0,,,,
SEN,Senegal,2030,30,male,employed,rural,51200.0,,,,
SEN,Senegal,2030,30,male,employed,urban,66293.0,,,,
SEN,Senegal,2030,30,male,unemployed,rural,710.0,,,,
SEN,Senegal,2030,30,male,unemployed,urban,3355.0,,,,
SEN,Senegal,2030,31,female,employed,rural,35862.0,,,,
SEN,Senegal,2030,31,female,employed,urban,36562.0,,,,
SEN,Senegal,2030,31,female,unemployed,rural,439.0,,,,
SEN,Senegal,2030,31,female,unemployed,urban,1871.0,,,,
SEN,Senegal,2030,31,male,employed,rural,49731.0,,,,
SEN,Senegal,2030,31,male,employed,urban,63996.0,,,,
SEN,Senegal,2030,31,male,unemployed,rural,683.0,,,,
SEN,Senegal,2030,31,male,unemployed,urban,3252.0,,,,
SEN,Senegal,2030,32,female,employed,rural,34705.0,,,,
SEN,Senegal,2030,32,female,employed,urban,35382.0,,,,
SEN,Senegal,2030,32,female,unemployed,rural,424.0,,,,
SEN,Senegal,2030,32,female,unemployed,urban,1811.0,,,,
SEN,Senegal,2030,32,male,employed,rural,48383.0,,,,
SEN,Senegal,2030,32,male,employed,urban,61578.0,,,,
SEN,Senegal,2030,32,male,unemployed,rural,654.0,,,,
SEN,Senegal,2030,32,male,unemployed,urban,3150.0,,,,
SEN,Senegal,2030,33,female,employed,rural,34011.0,,,,
SEN,Senegal,2030,33,female,employed,urban,34675.0,,,,
SEN,Senegal,2030,33,female,unemployed,rural,417.0,,,,
SEN,Senegal,2030,33,female,unemployed,urban,1773.0,,,,
SEN,Senegal,2030,33,male,employed,rural,47550.0,,,,
SEN,Senegal,2030,33,male,employed,urban,59399.0,,,,
SEN,Senegal,2030,33,male,unemployed,rural,627.0,,,,
SEN,Senegal,2030,33,male,unemployed,urban,3073.0,,,,
SEN,Senegal,2030,34,female,employed,rural,33086.0,,,,
SEN,Senegal,2030,34,female,employed,urban,33731.0,,,,
SEN,Senegal,2030,34,female,unemployed,rural,406.0,,,,
SEN,Senegal,2030,34,female,unemployed,urban,1725.0,,,,
SEN,Senegal,2030,34,male,employed,rural,46831.0,,,,
SEN,Senegal,2030,34,male,employed,urban,57105.0,,,,
SEN,Senegal,2030,34,male,unemployed,rural,597.0,,,,
SEN,Senegal,2030,34,male,unemployed,urban,2999.0,,,,
SEN,Senegal,2030,35,female,employed,rural,32161.0,,,,
SEN,Senegal,2030,35,female,employed,urban,32787.0,,,,
SEN,Senegal,2030,35,female,unemployed,rural,393.0,,,,
SEN,Senegal,2030,35,female,unemployed,urban,1678.0,,,,
SEN,Senegal,2030,35,male,employed,rural,46111.0,,,,
SEN,Senegal,2030,35,male,employed,urban,54813.0,,,,
SEN,Senegal,2030,35,male,unemployed,rural,568.0,,,,
SEN,Senegal,2030,35,male,unemployed,urban,2924.0,,,,
TGO,Togo,2015,15,female,employed,rural,8464.0,,,,
TGO,Togo,2015,15,female,employed,urban,5184.0,,,,
TGO,Togo,2015,15,female,unemployed,rural,33.0,,,,
TGO,Togo,2015,15,female,unemployed,urban,618.0,,,,
TGO,Togo,2015,15,male,employed,rural,6299.0,,,,
TGO,Togo,2015,15,male,employed,urban,4785.0,,,,
TGO,Togo,2015,15,male,unemployed,rural,84.0,,,,
TGO,Togo,2015,15,male,unemployed,urban,374.0,,,,
TGO,Togo,2015,16,female,employed,rural,12189.0,,,,
TGO,Togo,2015,16,female,employed,urban,7465.0,,,,
TGO,Togo,2015,16,female,unemployed,rural,48.0,,,,
TGO,Togo,2015,16,female,unemployed,urban,890.0,,,,
TGO,Togo,2015,16,male,employed,rural,9449.0,,,,
TGO,Togo,2015,16,male,employed,urban,7177.0,,,,
TGO,Togo,2015,16,male,unemployed,rural,127.0,,,,
TGO,Togo,2015,16,male,unemployed,urban,560.0,,,,
TGO,Togo,2015,17,female,employed,rural,14728.0,,,,
TGO,Togo,2015,17,female,employed,urban,9020.0,,,,
TGO,Togo,2015,17,female,unemployed,rural,57.0,,,,
TGO,Togo,2015,17,female,unemployed,urban,1076.0,,,,
TGO,Togo,2015,17,male,employed,rural,11087.0,,,,
TGO,Togo,2015,17,male,employed,urban,8421.0,,,,
TGO,Togo,2015,17,male,unemployed,rural,148.0,,,,
TGO,Togo,2015,17,male,unemployed,urban,658.0,,,,
TGO,Togo,2015,18,female,employed,rural,15067.0,,,,
TGO,Togo,2015,18,female,employed,urban,9227.0,,,,
TGO,Togo,2015,18,female,unemployed,rural,59.0,,,,
TGO,Togo,2015,18,female,unemployed,urban,1100.0,,,,
TGO,Togo,2015,18,male,employed,rural,11087.0,,,,
TGO,Togo,2015,18,male,employed,urban,8421.0,,,,
TGO,Togo,2015,18,male,unemployed,rural,148.0,,,,
TGO,Togo,2015,18,male,unemployed,urban,658.0,,,,
TGO,Togo,2015,19,female,employed,rural,13544.0,,,,
TGO,Togo,2015,19,female,employed,urban,8294.0,,,,
TGO,Togo,2015,19,female,unemployed,rural,53.0,,,,
TGO,Togo,2015,19,female,unemployed,urban,989.0,,,,
TGO,Togo,2015,19,male,employed,rural,9953.0,,,,
TGO,Togo,2015,19,male,employed,urban,7560.0,,,,
TGO,Togo,2015,19,male,unemployed,rural,133.0,,,,
TGO,Togo,2015,19,male,unemployed,urban,591.0,,,,
TGO,Togo,2015,20,female,employed,rural,12697.0,,,,
TGO,Togo,2015,20,female,employed,urban,7776.0,,,,
TGO,Togo,2015,20,female,unemployed,rural,49.0,,,,
TGO,Togo,2015,20,female,unemployed,urban,928.0,,,,
TGO,Togo,2015,20,male,employed,rural,9449.0,,,,
TGO,Togo,2015,20,male,employed,urban,7177.0,,,,
TGO,Togo,2015,20,male,unemployed,rural,126.0,,,,
TGO,Togo,2015,20,male,unemployed,urban,561.0,,,,
TGO,Togo,2015,21,female,employed,rural,11512.0,,,,
TGO,Togo,2015,21,female,employed,urban,7050.0,,,,
TGO,Togo,2015,21,female,unemployed,rural,45.0,,,,
TGO,Togo,2015,21,female,unemployed,urban,840.0,,,,
TGO,Togo,2015,21,male,employed,rural,8567.0,,,,
TGO,Togo,2015,21,male,employed,urban,6507.0,,,,
TGO,Togo,2015,21,male,unemployed,rural,114.0,,,,
TGO,Togo,2015,21,male,unemployed,urban,509.0,,,,
TGO,Togo,2015,22,female,employed,rural,10666.0,,,,
TGO,Togo,2015,22,female,employed,urban,6531.0,,,,
TGO,Togo,2015,22,female,unemployed,rural,41.0,,,,
TGO,Togo,2015,22,female,unemployed,urban,779.0,,,,
TGO,Togo,2015,22,male,employed,rural,8064.0,,,,
TGO,Togo,2015,22,male,employed,urban,6124.0,,,,
TGO,Togo,2015,22,male,unemployed,rural,108.0,,,,
TGO,Togo,2015,22,male,unemployed,urban,478.0,,,,
TGO,Togo,2015,23,female,employed,rural,10327.0,,,,
TGO,Togo,2015,23,female,employed,urban,6324.0,,,,
TGO,Togo,2015,23,female,unemployed,rural,40.0,,,,
TGO,Togo,2015,23,female,unemployed,urban,754.0,,,,
TGO,Togo,2015,23,male,employed,rural,7685.0,,,,
TGO,Togo,2015,23,male,employed,urban,5837.0,,,,
TGO,Togo,2015,23,male,unemployed,rural,103.0,,,,
TGO,Togo,2015,23,male,unemployed,urban,456.0,,,,
TGO,Togo,2015,24,female,employed,rural,10666.0,,,,
TGO,Togo,2015,24,female,employed,urban,6531.0,,,,
TGO,Togo,2015,24,female,unemployed,rural,41.0,,,,
TGO,Togo,2015,24,female,unemployed,urban,779.0,,,,
TGO,Togo,2015,24,male,employed,rural,7812.0,,,,
TGO,Togo,2015,24,male,employed,urban,5932.0,,,,
TGO,Togo,2015,24,male,unemployed,rural,105.0,,,,
TGO,Togo,2015,24,male,unemployed,urban,463.0,,,,
TGO,Togo,2015,25,female,employed,rural,25758.0,,,,
TGO,Togo,2015,25,female,employed,urban,16249.0,,,,
TGO,Togo,2015,25,female,unemployed,rural,16.0,,,,
TGO,Togo,2015,25,female,unemployed,urban,452.0,,,,
TGO,Togo,2015,25,male,employed,rural,27827.0,,,,
TGO,Togo,2015,25,male,employed,urban,20329.0,,,,
TGO,Togo,2015,25,male,unemployed,rural,116.0,,,,
TGO,Togo,2015,25,male,unemployed,urban,1114.0,,,,
TGO,Togo,2015,26,female,employed,rural,24927.0,,,,
TGO,Togo,2015,26,female,employed,urban,15725.0,,,,
TGO,Togo,2015,26,female,unemployed,rural,16.0,,,,
TGO,Togo,2015,26,female,unemployed,urban,437.0,,,,
TGO,Togo,2015,26,male,employed,rural,27378.0,,,,
TGO,Togo,2015,26,male,employed,urban,20001.0,,,,
TGO,Togo,2015,26,male,unemployed,rural,114.0,,,,
TGO,Togo,2015,26,male,unemployed,urban,1096.0,,,,
TGO,Togo,2015,27,female,employed,rural,24513.0,,,,
TGO,Togo,2015,27,female,employed,urban,15462.0,,,,
TGO,Togo,2015,27,female,unemployed,rural,15.0,,,,
TGO,Togo,2015,27,female,unemployed,urban,430.0,,,,
TGO,Togo,2015,27,male,employed,rural,26929.0,,,,
TGO,Togo,2015,27,male,employed,urban,19673.0,,,,
TGO,Togo,2015,27,male,unemployed,rural,112.0,,,,
